,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,178,179,180,181,183,184,185,189,191,194,195,202,218,219,220,221,222,223,224,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247
14:43,,5,5,5,0,5,5,5,5,30,5,50,5,30,,,10,10,20,,13,,5,35,15,0,0,5,0,10,5,40,40,40,,,10,,100,140,10,15,60,100,10,25,5,5,5,10,5,5,,10,5,5,25,10,10,20,15,,45,,5,40,30
14:44,,5,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,20,,13,,5,35,25,0,0,5,0,10,5,40,40,40,,,10,,110,140,10,15,60,100,10,25,5,5,5,10,5,5,,10,5,5,25,10,10,20,15,,45,,5,30,30
14:46,,5,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,20,,13,,5,35,25,0,0,5,0,10,5,40,40,40,,,10,,110,140,10,15,60,100,15,30,5,5,5,10,5,5,,10,5,5,25,10,10,20,15,,45,,5,35,30
14:48,,5,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,35,25,0,0,5,0,10,5,40,40,40,,,10,,110,140,10,10,60,100,15,30,5,5,5,10,5,5,,10,5,5,25,10,10,20,15,,45,,5,35,30
14:49,,5,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,35,25,0,0,10,0,10,5,40,40,40,,,10,,110,140,10,10,70,100,15,30,5,5,5,10,5,10,,10,5,5,25,10,10,20,15,,45,,5,35,35
14:50,,5,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,35,25,0,0,10,0,10,5,40,40,40,,,10,,110,140,10,10,70,100,15,30,5,5,5,10,5,10,,10,5,5,25,10,10,20,15,,45,,5,35,35
14:51,,5,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,35,25,0,0,10,0,10,5,40,40,40,,,10,,110,140,10,10,70,100,15,30,5,5,5,10,5,10,,10,5,5,25,10,10,20,15,,45,,5,35,35
14:52,,5,5,5,0,5,5,5,5,40,5,35,5,30,,,10,10,20,,13,,5,35,25,0,0,10,0,10,5,40,40,40,,,10,,110,130,10,5,70,100,15,30,5,5,5,10,5,15,,10,5,5,25,10,10,20,20,,45,,5,35,35
14:53,,5,5,5,0,5,5,5,5,40,5,35,5,30,,,10,10,20,,13,,5,30,25,0,0,10,0,10,5,40,40,30,,,10,,110,130,10,5,70,100,15,30,5,5,5,10,5,15,,10,5,5,25,10,10,20,20,,45,,5,35,35
14:54,,5,5,5,0,5,5,5,5,40,5,35,5,30,,,10,10,20,,13,,5,30,25,0,0,10,0,10,5,40,40,30,,,10,,110,130,10,5,70,100,15,30,5,5,5,10,5,15,,10,5,5,25,10,10,20,20,,45,,5,35,35
14:56,,5,5,5,0,5,5,5,5,40,5,35,5,30,,,10,10,20,,13,,5,30,25,0,0,10,0,10,5,35,40,30,,,10,,110,130,10,5,70,100,10,30,5,5,5,10,5,15,,10,5,5,25,10,5,20,20,,45,,5,35,35
14:58,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,10,20,,13,,5,30,30,0,0,10,0,10,5,35,40,30,,,10,,110,130,10,30,70,100,10,30,5,5,5,25,5,15,,10,5,5,25,10,5,20,20,,45,,5,35,35
14:59,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,10,20,,13,,5,30,30,0,0,10,0,10,5,35,40,30,,,10,,110,130,10,30,70,100,10,30,5,5,5,25,5,15,,10,5,5,25,10,5,20,20,,45,,5,35,35
15:1,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,10,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,90,10,30,5,5,5,25,5,15,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:3,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,10,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,100,10,30,5,5,5,25,5,10,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:4,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,10,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,100,10,30,5,5,5,25,5,10,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:5,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,20,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,90,10,30,5,5,5,25,10,10,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:6,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,20,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,90,10,30,5,5,5,25,10,10,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:7,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,20,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,25,70,90,10,30,5,5,5,25,10,10,,10,5,5,25,10,5,15,20,,45,,5,35,40
15:8,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,20,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,20,70,90,10,30,5,5,5,25,10,10,,10,5,5,25,10,5,10,20,,45,,5,35,40
15:9,,5,5,5,0,5,5,5,5,40,5,40,5,30,,,10,20,20,,13,,5,30,30,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,20,70,90,10,30,5,5,5,25,10,10,,10,5,5,25,10,5,10,20,,45,,5,35,40
15:10,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,20,,13,,5,30,25,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,20,90,90,10,30,5,5,5,20,10,10,,10,5,5,25,10,5,10,15,,45,,5,35,40
15:11,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,20,,13,,5,30,25,0,0,10,0,5,5,35,40,30,,,10,,110,130,10,20,90,90,10,30,5,5,5,20,10,10,,10,5,5,25,10,5,10,15,,45,,5,35,40
15:12,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,20,,13,,5,30,25,0,0,10,0,15,5,35,40,30,,,10,,110,130,10,15,90,90,15,30,5,5,5,20,10,10,,10,5,5,25,10,5,15,15,,50,,5,35,35
15:13,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,20,,13,,5,30,25,0,0,10,0,15,5,35,40,30,,,10,,110,130,10,15,90,90,15,30,5,5,5,20,10,10,,10,5,5,25,10,5,15,15,,50,,5,35,35
15:14,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,15,,13,,5,30,25,0,0,10,0,15,5,35,40,30,,,10,,110,130,10,15,90,90,10,30,5,5,5,20,10,10,,10,5,5,25,10,5,15,15,,50,,5,40,35
15:15,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,35,40,45,,,10,,110,130,10,15,90,90,10,30,5,5,5,20,10,10,,10,5,5,20,10,5,15,15,,60,,5,40,35
15:16,,10,5,5,0,5,5,5,5,30,5,40,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,35,40,45,,,10,,110,130,10,15,90,90,10,30,5,5,5,20,10,10,,10,5,5,20,10,5,15,15,,60,,5,40,35
15:17,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,10,90,90,10,30,5,5,5,20,10,10,,10,5,5,20,10,10,15,15,,60,,5,40,35
15:18,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,10,90,90,10,30,5,5,5,20,10,10,,10,5,5,20,10,10,15,15,,60,,5,40,35
15:19,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,10,90,90,10,30,5,5,5,20,10,10,,10,5,5,20,10,10,15,15,,60,,5,40,35
15:20,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,10,90,90,10,30,5,5,5,20,10,5,,10,5,5,20,10,10,15,15,,60,,5,40,35
15:21,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,10,90,90,10,30,5,5,5,20,10,5,,10,5,5,20,10,10,15,15,,60,,5,40,35
15:22,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,25,0,0,10,0,15,5,40,40,45,,,10,,110,130,10,5,90,90,10,30,5,5,5,20,10,5,,10,5,5,20,10,10,20,15,,60,,5,45,35
15:23,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,20,15,,13,,5,35,30,0,0,5,0,15,5,40,40,45,,,10,,110,130,10,5,90,90,10,30,5,5,5,20,15,5,,10,5,5,20,10,10,20,15,,60,,5,45,35
15:25,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,35,30,0,0,5,0,15,5,45,40,45,,,10,,110,130,10,5,90,90,10,35,5,5,5,20,15,5,,10,5,5,20,15,10,20,15,,60,,5,45,35
15:26,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,35,30,0,0,5,0,15,5,45,40,45,,,10,,110,130,10,5,90,90,10,35,5,5,5,20,15,5,,10,5,5,20,15,10,20,15,,60,,5,45,35
15:27,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,35,30,0,0,5,0,15,5,45,40,45,,,10,,110,130,10,5,90,90,10,35,5,5,5,20,15,5,,10,5,5,20,15,10,20,15,,60,,5,45,35
15:28,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,45,,,10,,110,130,10,30,90,90,10,45,5,5,5,20,15,5,,10,5,5,20,15,10,20,15,,60,,5,45,35
15:29,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,45,,,10,,110,130,10,30,90,90,10,45,5,5,5,20,15,5,,10,5,5,20,15,10,20,15,,60,,5,45,35
15:30,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,30,,,10,,110,130,5,30,90,90,10,45,5,5,5,20,15,5,,10,5,5,20,10,10,20,15,,70,,5,45,35
15:31,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,30,,,10,,110,130,5,30,90,90,10,45,5,5,5,20,15,5,,10,5,5,20,10,10,20,15,,70,,5,45,35
15:32,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,35,,,10,,110,130,5,25,90,90,15,45,5,5,5,20,15,5,,10,5,5,20,10,10,20,15,,70,,5,50,35
15:33,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,40,30,0,0,5,0,15,5,45,40,35,,,10,,110,130,5,25,90,90,15,45,5,5,5,20,15,5,,10,5,5,20,10,10,20,15,,70,,5,50,35
15:34,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,25,90,90,15,45,5,5,5,15,15,5,,10,5,5,15,10,10,20,15,,70,,5,50,35
15:35,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,20,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,25,90,90,15,45,5,5,5,15,15,5,,10,5,5,15,10,10,20,15,,70,,5,50,35
15:36,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,25,90,90,15,45,5,5,5,15,15,10,,10,5,5,15,10,10,20,15,,70,,5,50,25
15:37,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,25,90,90,15,45,5,5,5,15,15,10,,10,5,5,15,10,10,20,15,,70,,5,50,25
15:38,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,20,90,90,15,45,5,5,5,15,15,10,,10,5,5,15,10,10,20,15,,70,,5,50,25
15:39,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,20,90,90,15,45,5,5,5,10,15,10,,10,5,5,15,10,10,20,15,,70,,5,50,25
15:41,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,15,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,20,90,90,15,45,5,5,5,10,15,10,,10,5,5,15,10,10,20,15,,70,,5,50,25
15:42,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,10,,13,,5,45,30,0,0,5,0,15,5,45,40,40,,,10,,110,130,5,15,90,80,15,45,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,70,,5,50,25
15:43,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,15,100,80,15,45,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,70,,5,50,25
15:45,,10,5,5,0,5,5,5,5,30,5,35,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,15,100,80,15,45,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,70,,5,50,25
15:46,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,15,100,80,15,50,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,70,,5,55,25
15:47,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,15,100,80,15,50,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,70,,5,55,25
15:48,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,10,100,80,15,50,5,5,5,5,10,5,,10,5,5,15,5,10,20,15,,70,,5,55,25
15:50,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,10,100,70,15,50,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,60,,5,55,25
15:51,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,40,30,0,0,5,0,15,5,40,40,40,,,10,,110,130,5,10,100,70,15,50,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,60,,5,55,25
15:52,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,35,30,0,0,5,0,10,5,40,40,40,,,10,,110,130,5,5,100,70,15,50,5,5,5,5,15,5,,10,5,5,15,5,10,20,15,,60,,5,55,20
15:53,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,30,30,0,0,5,0,10,5,40,40,40,,,10,,110,130,5,5,100,70,15,50,5,5,5,5,10,5,,10,5,5,20,5,10,20,15,,60,,5,55,20
15:54,,10,5,5,0,5,5,5,5,30,5,45,5,30,,,10,10,10,,13,,5,30,30,0,0,5,0,10,5,40,40,40,,,10,,110,130,5,5,100,70,15,50,5,5,5,5,10,5,,10,5,5,20,5,10,20,15,,60,,5,55,20
15:56,,10,5,5,0,5,5,5,5,30,5,45,5,30,5,,10,10,10,,13,,5,30,30,0,0,5,0,10,5,40,35,40,,,10,,110,130,5,35,100,70,15,40,5,5,5,5,10,5,,10,5,5,20,5,10,20,20,,60,,5,55,20
15:57,,10,5,5,0,5,5,5,5,30,5,45,5,30,10,,10,10,10,,13,,5,30,30,0,0,5,0,10,5,40,35,40,,,10,,110,130,5,30,100,70,15,40,5,5,5,5,10,5,,10,5,5,20,5,10,20,20,,60,,5,55,20
15:59,,10,5,5,0,5,5,5,5,30,5,45,5,30,10,,10,10,10,,13,,5,30,30,0,0,5,0,5,5,40,35,40,,,10,,110,130,5,30,100,70,15,40,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,55,20
16:1,,10,5,5,0,5,5,5,5,30,5,45,5,30,10,,10,10,10,,13,,5,30,30,0,0,5,0,5,5,40,35,40,,,10,,110,130,5,30,100,70,15,40,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,55,20
16:2,,10,5,5,0,5,5,5,5,30,5,45,5,30,10,,10,10,10,,13,,5,25,30,0,0,5,0,5,5,40,25,40,,,10,,110,130,5,25,100,70,15,40,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,45,15
16:3,,10,5,5,0,5,5,5,5,30,5,45,5,30,10,,10,10,10,,13,,5,25,30,0,0,5,0,5,5,40,25,40,,,10,,110,130,5,25,100,70,15,40,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,45,15
16:4,,10,5,5,0,5,5,5,5,30,5,45,5,30,15,,10,10,10,,13,,5,25,30,0,0,5,0,5,5,40,20,40,,,10,,110,130,5,25,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,10,5,20,20,,60,,5,45,15
16:5,,10,5,5,0,5,5,5,5,30,5,35,5,30,20,,10,10,10,,13,,5,25,30,0,0,5,0,5,5,40,20,40,,,10,,110,130,5,25,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,45,15
16:7,,10,5,5,0,5,5,5,5,30,5,35,5,30,20,,10,10,10,,13,,5,25,30,0,0,5,0,5,5,40,20,40,,,10,,110,130,5,25,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,10,10,20,20,,60,,5,45,15
16:8,,10,5,5,0,5,5,5,5,30,5,35,5,30,20,,10,10,10,,13,,5,30,30,0,0,5,0,5,5,40,20,40,,,10,,110,130,5,20,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,5,10,20,25,,60,,5,45,15
16:9,,10,5,5,0,5,5,5,5,30,5,35,5,30,20,,10,10,10,,13,,5,30,30,0,0,5,0,5,5,40,20,40,,,10,,110,130,5,20,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,5,10,20,25,,60,,5,45,15
16:10,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,20,40,,,10,,110,130,5,20,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,5,10,20,25,,60,,5,45,15
16:12,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,20,40,,,10,,110,130,5,15,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,5,10,20,25,,60,,5,40,15
16:13,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,20,40,,,10,,110,130,5,15,100,70,15,30,5,5,5,5,10,10,,10,5,5,20,5,10,20,25,,60,,5,40,15
16:14,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,35,40,,,10,,110,130,5,15,100,70,15,30,5,5,5,5,10,10,,10,5,5,15,5,10,20,25,,60,,5,40,15
16:15,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,25,40,,,10,,110,130,5,15,100,80,15,30,5,5,5,5,5,5,,10,5,5,15,5,10,20,20,,60,,5,40,15
16:17,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,5,,13,,5,35,20,0,0,5,0,5,5,35,25,40,,,10,,110,130,5,15,100,80,15,30,5,5,5,5,5,5,,10,5,5,15,5,10,20,20,,60,,5,40,15
16:18,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,10,,13,,5,35,20,0,0,5,0,5,5,35,30,40,,,10,,110,130,5,10,100,80,15,30,5,5,5,5,5,5,,10,5,5,15,5,10,20,20,,60,,5,40,15
16:19,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,10,,13,,5,40,20,0,0,5,0,5,5,35,30,40,,,10,,110,130,5,10,100,80,15,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,15
16:20,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,10,,13,,5,40,20,0,0,5,0,5,5,35,30,40,,,10,,110,130,5,10,100,80,15,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,15
16:22,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,10,10,,13,,5,40,20,0,0,5,0,5,5,35,30,45,,,10,,110,130,5,5,100,90,15,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,20
16:23,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,5,10,,13,,5,40,20,0,0,5,0,5,5,35,30,45,,,10,,110,130,5,5,100,90,10,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,20
16:24,,10,5,5,0,5,5,5,5,25,5,35,5,30,20,,10,5,10,,13,,5,40,20,0,0,5,0,5,5,35,30,45,,,10,,110,130,5,5,100,90,10,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,20
16:26,,10,5,5,0,5,5,5,5,25,5,35,5,30,15,,10,5,10,,13,,5,40,20,0,0,5,0,5,5,35,30,45,,,10,,100,130,5,35,90,100,10,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,40,20
16:28,,10,5,5,0,5,5,5,5,25,5,35,5,30,15,,10,5,15,,13,,5,40,20,0,0,5,0,5,5,35,20,45,,,10,,100,130,5,30,90,100,10,30,5,5,5,5,5,15,,10,5,5,20,5,10,20,20,,60,,5,35,20
16:30,,10,5,5,0,5,5,5,5,25,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,35,20,45,,,10,,100,130,5,30,90,100,10,30,5,5,5,5,5,15,,10,5,5,20,10,10,20,20,,50,,5,35,20
16:31,,10,5,5,0,5,5,5,5,25,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,35,20,45,,,10,,100,130,5,30,90,100,10,30,5,5,5,5,5,15,,10,5,5,20,10,10,20,20,,50,,5,35,20
16:32,,5,5,5,0,5,5,5,5,25,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,20,45,,,10,,100,130,5,25,80,100,10,30,5,5,5,5,5,15,,10,5,5,20,15,10,20,20,,50,,5,40,20
16:33,,5,5,5,0,5,5,5,5,30,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,20,45,,,10,,100,130,5,25,80,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,40,20
16:34,,5,5,5,0,5,5,5,5,30,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,20,45,,,10,,100,130,5,25,80,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,40,20
16:36,,5,5,5,0,5,5,5,5,40,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,20,45,,,10,,100,130,5,25,70,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,45,20
16:37,,5,5,5,0,5,5,5,5,40,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,20,45,,,10,,100,130,5,25,70,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,45,20
16:38,,5,5,5,0,5,5,5,5,40,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,25,45,,,10,,100,130,5,20,70,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,45,20
16:39,,5,5,5,0,5,5,5,5,40,5,35,5,30,15,,10,10,15,,13,,5,40,20,0,0,5,0,5,5,40,25,45,,,10,,100,130,5,20,70,100,10,25,5,5,5,5,5,10,,10,5,5,20,15,10,20,20,,50,,5,45,20
