,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,41,42,43,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,81,82,83,411,415,418
16:24,,終日中止,5,5,5,,5,0,5,0,,0,60,10,終日中止,15,終日中止,10,5,20,5,13,10,5,35,終日中止,0,0,15,0,5,,50,5,30,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,25,10,5,5,15,15,,120,5,55,45,35,35,45,20,,40,140
16:25,,終日中止,5,5,5,,5,0,5,0,,0,60,10,終日中止,15,終日中止,10,5,20,5,13,10,5,35,終日中止,0,0,15,0,5,,50,5,30,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,20,10,10,5,15,15,,120,5,55,45,35,35,45,20,,40,140
16:26,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,5,,50,5,30,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,20,10,10,5,15,15,,120,5,55,45,35,35,45,20,,40,140
16:27,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,5,,50,5,25,25,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,20,10,10,5,15,15,,120,5,55,45,35,35,45,20,,40,130
16:28,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,25,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,25,10,35,5,15,15,,120,5,55,45,40,35,45,20,,40,130
16:29,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,25,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,25,10,35,5,15,15,,120,5,55,45,40,35,45,20,,40,130
16:30,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,10,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,70,終日中止,10,5,5,20,5,25,10,35,5,15,15,,120,5,55,45,40,35,45,20,,40,130
16:31,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,75,終日中止,10,5,5,20,5,25,10,30,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:32,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,75,終日中止,10,5,5,20,5,25,10,30,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:33,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,15,10,終日中止,終日中止,75,終日中止,10,5,5,20,5,25,10,30,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:34,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,30,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:35,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,25,20,10,50,25,30,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:36,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,30,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:37,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,30,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,50,40,35,40,20,,40,130
16:38,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,30,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:39,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,10,5,40,終日中止,0,0,15,0,10,,50,5,30,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,45,40,35,45,20,,40,130
16:40,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,35,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,50,40,35,40,20,,40,130
16:41,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,45,終日中止,0,0,10,0,5,,50,5,35,25,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,75,終日中止,10,5,5,15,5,25,10,25,5,20,10,,110,5,55,50,40,35,40,20,,40,140
16:42,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,20,5,20,10,,110,5,55,50,40,35,40,20,,40,140
16:43,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,20,5,20,10,,110,5,55,50,40,35,40,20,,40,140
16:44,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,45,5,25,,90,70,終日中止,終日中止,10,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,20,5,20,10,,110,5,55,50,40,35,40,20,,40,140
16:45,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,50,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,55,50,40,35,40,20,,40,140
16:46,,終日中止,5,5,5,,5,0,5,0,終日中止,0,60,10,終日中止,15,終日中止,10,5,25,5,13,5,5,50,終日中止,0,0,10,0,5,,50,5,35,35,10,50,45,50,5,25,,90,90,終日中止,終日中止,15,10,終日中止,終日中止,80,終日中止,10,10,5,15,5,25,15,15,5,15,10,,110,5,40,50,40,30,40,20,,40,140
